成分代碼,核價成分代碼,核價成分名稱
1212002003,1212002000,NOREPINEPHRINE
1212002010,1212002000,NOREPINEPHRINE
1212002012,1212002000,NOREPINEPHRINE
1212002013,1212002000,NOREPINEPHRINE
1212002020,1212002000,NOREPINEPHRINE
1212002022,1212002000,NOREPINEPHRINE
1212002030,1212002000,NOREPINEPHRINE
1212092010,1212002000,NOREPINEPHRINE
1212092012,1212002000,NOREPINEPHRINE
1212092022,1212002000,NOREPINEPHRINE
0001852000,1212002400,PHENYLPROPANOLAMINE
1212002400,1212002400,PHENYLPROPANOLAMINE
1212002410,1212002400,PHENYLPROPANOLAMINE
1212002500,1212002500,PROTOKYLOL
1212002510,1212002500,PROTOKYLOL
1212002600,1212002600,PSEUDOEPHEDRINE
1212002601,1212002600,PSEUDOEPHEDRINE
1212002610,1212002600,PSEUDOEPHEDRINE
1212002611,1212002600,PSEUDOEPHEDRINE
1212002612,1212002600,PSEUDOEPHEDRINE
1212002620,1212002600,PSEUDOEPHEDRINE
1212002800,1212002800,RITODRINE
1212002810,1212002800,RITODRINE
1212002900,1212002900,TERBUTALINE
1212002910,1212002900,TERBUTALINE
1212003110,1212003110,CINNAMEDRINE
1212003210,1212003210,ISOMETHEPTENE
1212003500,1212003500,PROPYLHEXEDRINE
1212003510,1212003500,PROPYLHEXEDRINE
1212003512,1212003500,PROPYLHEXEDRINE
1212004010,1212004010,TRAMAZOLINE
1212004210,1212004210,CLENBUTEROL
1212005410,1212005410,Umeclidinium
1212005510,1212005510,Vilanterol
1212000100,1212009100,SALBUTAMOL
1212000110,1212009100,SALBUTAMOL
1212009100,1212009100,SALBUTAMOL
1212009110,1212009100,SALBUTAMOL
1212009111,1212009100,SALBUTAMOL
1212009720,1212009720,INDACATEROL ACETATE
1216000100,1216000100,ACEBUTOLOL
1216000110,1216000100,ACEBUTOLOL
1216009110,1216000100,ACEBUTOLOL
1216000200,1216000200,ALPRENOLOL
1216000210,1216000200,ALPRENOLOL
1216000400,1216000400,DIHYDROERGOCORNINE
1216000410,1216000400,DIHYDROERGOCORNINE
1216000500,1216000500,DIHYDROERGOCRISTINE
1216000510,1216000500,DIHYDROERGOCRISTINE
1216009510,1216000500,DIHYDROERGOCRISTINE
1216000600,1216000600,DIHYDROERGOCRYPTINE
1216000610,1216000600,DIHYDROERGOCRYPTINE
1216000611,1216000600,DIHYDROERGOCRYPTINE
1216000612,1216000600,DIHYDROERGOCRYPTINE
1216000700,1216000700,DIHYDROERGOTAMINE
1216000710,1216000700,DIHYDROERGOTAMINE
1216000711,1216000700,DIHYDROERGOTAMINE
1216000712,1216000700,DIHYDROERGOTAMINE
1216000800,1216000800,DIHYDROERGOTOXINE
1216000810,1216000800,DIHYDROERGOTOXINE
1216000900,1216000900,ERGOTAMINE
1216000910,1216000900,ERGOTAMINE
1216001000,1216001000,FENSPIRIDE
1216001010,1216001000,FENSPIRIDE
1216001100,1216001100,LABETALOL
1216001110,1216001100,LABETALOL
1216001400,1216001400,PHENOXYBENZAMINE
1216001410,1216001400,PHENOXYBENZAMINE
1216001500,1216001500,PINDOLOL
1216001700,1216001700,SOTALOL
1216001710,1216001700,SOTALOL
1216001900,1216001900,TIMOLOL
1216001910,1216001900,TIMOLOL
1216091910,1216001900,TIMOLOL
1216002000,1216002000,METIPRANOLOL
1216002010,1216002000,METIPRANOLOL
1216092010,1216002000,METIPRANOLOL
1216002100,1216002100,NICERGOLINE
1216002200,1216002200,PHENTOLAMINE
1216002210,1216002200,PHENTOLAMINE
1216002510,1216002510,BUPRANOLOL
1216002610,1216002610,BISOPROLOL
1216002810,1216002610,BISOPROLOL
1216002820,1216002610,BISOPROLOL
1216002720,1216002720,FORMOTEROL
1216002910,1216002910,SALMETEROL
1216002920,1216002910,SALMETEROL
1220000100,1220000100,ALCURONIUM
1220000110,1220000100,ALCURONIUM
1220000200,1220000200,BACLOFEN
1220000300,1220000300,CARISOPRODOL
1220000400,1220000400,CHLORMEZANONE
1220000600,1220000600,CHLORZOXAZONE
1220000700,1220000700,DANTROLENE
1220000710,1220000700,DANTROLENE
1220000900,1220000900,GLUCURONOLACTONE
1220000901,1220000900,GLUCURONOLACTONE
1220001000,1220001000,MEPHENESIN
1220001100,1220001100,METHOCARBAMOL
1220001200,1220001200,NEFOPAM
1220001210,1220001200,NEFOPAM
1220001300,1220001300,PANCURONIUM
1220001310,1220001300,PANCURONIUM
1220001400,1220001400,PHENPROBAMATE
1220001700,1220001700,SUCCINYLCHOLINE
1220001710,1220001700,SUCCINYLCHOLINE
1220001715,1220001700,SUCCINYLCHOLINE
1220091710,1220001700,SUCCINYLCHOLINE
1220091715,1220001700,SUCCINYLCHOLINE
1220001800,1220001800,TOLPERISONE
1220001810,1220001800,TOLPERISONE
1220001900,1220001900,TUBOCURARINE
1220001910,1220001900,TUBOCURARINE
1220001911,1220001900,TUBOCURARINE
1220001915,1220001900,TUBOCURARINE
1220002200,1220002200,ATRACURIUM
1220002201,1220002200,CISATRACURIUM
1220002510,1220002510,CISATRACURIUM
1220002600,1220002600,BOTULINUM TOXIN TYPE A
1220002900,1220002600,BOTULINUM TOXIN TYPE A
5610000800,1220002900,CLOSTRIDIUM BUTYRICUM MIYAIRI
1600000101,1600000101,STREPTOKINASE
2040000100,1600000101,STREPTOKINASE
1600000103,1600000103,ALBUMIN
1600000106,1600000103,ALBUMIN
1600000130,1600000103,ALBUMIN
1600000401,1600000103,ALBUMIN
1600000410,1600000103,ALBUMIN
1600000411,1600000103,ALBUMIN
1600000420,1600000103,ALBUMIN
1600000421,1600000103,ALBUMIN
8004000203,1600000103,ALBUMIN
8004000213,1600000103,ALBUMIN
8004000700,1600000103,ALBUMIN
8004000701,1600000103,ALBUMIN
8004000710,1600000103,ALBUMIN
1600000430,1600000430,HUMAN PLASMA PROTEINS
1600000500,1600000500,HEMOGLOBIN
1600000600,1600000600,OXYPOLYGELATIN
1600000610,1600000610,DARBEPOETIN ALFA
1600000900,1600000900,POLYMERSATE OF DEGRADED SUCCINYLATED GELATIN
1600001120,1600001120,ERYTHROPOIETIN
1600001200,1600001120,ERYTHROPOIETIN
1600001500,1600001120,ERYTHROPOIETIN
2004000210,1600001120,ERYTHROPOIETIN
1600001520,1600001520,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA
1600001800,1600001800,luspatercept
1600001900,1600001900,VADADUSTAT
2004000100,2004000100,INTRINSIC FACTOR
2004000101,2004000100,INTRINSIC FACTOR
2004000120,2004000100,INTRINSIC FACTOR
2004400100,2004400100,AMMONIUM FERRIC CITRATE
2004402000,2004400100,AMMONIUM FERRIC CITRATE
2004401600,2004402700,IRON DEXTRAN COMPLEX
2004402700,2004402700,IRON DEXTRAN COMPLEX
2004400900,2004493000,FERROUS
2004401000,2004493000,FERROUS
2004401100,2004493000,FERROUS
2004401150,2004493000,FERROUS
2004401200,2004493000,FERROUS
2004401250,2004493000,FERROUS
2004401300,2004493000,FERROUS
2004401400,2004493000,FERROUS
2004401450,2004493000,FERROUS
2004401510,2004493000,FERROUS
2004402100,2004493000,FERROUS
2004402200,2004493000,FERROUS
2004402900,2004493000,FERROUS
2004403000,2004493000,FERROUS
2004409900,2004493000,FERROUS
2004481450,2004493000,FERROUS
2004491100,2004493000,FERROUS
2004491200,2004493000,FERROUS
2004491400,2004493000,FERROUS
2004493000,2004493000,FERROUS
2004800000,2004800100,LIVER
2004800100,2004800100,LIVER EXTRACT
2004800101,2004800100,LIVER EXTRACT
2004800102,2004800100,LIVER EXTRACT
2004800104,2004800100,LIVER EXTRACT
2004800200,2004800100,LIVER EXTRACT
2004800300,2004800100,LIVER EXTRACT
2004800400,2004800100,LIVER HYDROLYSATE
2004800401,2004800100,LIVER HYDROLYSATE
2004800500,2004800100,LIVER EXTRACT
2004800800,2004800100,LIVER CONC.
2004800801,2004800100,LIVER CONC.
2004800900,2004800100,LIVER DESICCATED
2004800901,2004800100,LIVER DESICCATED
2004801100,2004800100,LIVER FRACTION
2004801101,2004800100,LIVER FRACTION
2004801102,2004800100,LIVER FRACTION
2004801103,2004800100,LIVER FRACTION
2412001201,2004800100,LIVER EXTRACT
2004800404,2004800404,LIVER EXTRACT
2004801000,2004801000,LIVER STOMACH
2004801001,2004801000,LIVER STOMACH
2004801081,2004801000,LIVER STOMACH
2004801200,2004801000,LIVER STOMACH
2008000700,2008000700,DUODENUM SUBSTANCE
2008001700,2008000700,DUODENUM SUBSTANCE
2008001200,2008001200,YOUNG ANIMAL TOTAL BONE SUBSTANCE
2008001201,2008001200,YOUNG ANIMAL TOTAL BONE SUBSTANCE
2008002700,2008002700,FEL BOVIS
2008002900,2008002900,CALF BLOOD DRIED PROTEIN-FREE STANDARDIZED DIALYSA
2008003210,2008003210,PYLORIC EXTRACT WITH INTRINSIC FACTOR
2008003230,2008003210,PYLORIC EXTRACT WITH INTRINSIC FACTOR
2012100200,2012100200,AMINOCAPROIC ACID EPSILON
2012100201,2012100200,AMINOCAPROIC ACID EPSILON
2012100202,2012100200,AMINOCAPROIC ACID EPSILON
2012100203,2012100200,AMINOCAPROIC ACID EPSILON
2012100500,2012100500,CARBAZOCHROME
2012100510,2012100510,CARBAZOCHROME
2012100550,2012100510,CARBAZOCHROME
2012100560,2012100510,CARBAZOCHROME
2012109510,2012100510,CARBAZOCHROME
2012100600,2012100600,ETHAMSYLATE
2012100700,2012100700,FACTOR IX
2012100701,2012100700,FACTOR IX
2012100702,2012100700,FACTOR IX
8004003100,2012100700,FACTOR IX
2012100800,2012100800,FACTOR XIII
2012100801,2012100800,FACTOR XIII
2012104000,2012100800,Coagulation Factor XIII (Product related manufacturing residual)
2012100820,2012100820,Coagulation Factor XIII (Product related manufacturing residual)
2012101100,2012101100,THROMBIN
2012101101,2012101100,THROMBIN
2012101102,2012101100,THROMBIN
2012101110,2012101100,THROMBIN
8004002200,2012101100,THROMBIN
0002382000,2012101300,TRANEXAMIC ACID
2012101300,2012101300,TRANEXAMIC ACID
2012101400,2012101400,FACTOR VIII
2012102800,2012101400,FACTOR VIII ACTIVITY (=ANTI-HEMOPHILIC FACTOR A)
2012103300,2012101400,TUROCTOCOG ALFA
2012103400,2012101400,FACTOR VIII ACTIVITY (=ANTI-HEMOPHILIC FACTOR A)
8004003300,2012101400,FACTOR VIII
8004003301,2012101400,FACTOR VIII
2012102320,2012102320,RECOMBINANT FUSION PROTEIN LINKING COAGULATION FACTOR IX WITH ALBUMIN (rIX-FP)(ALBUTREPENONACOG ALFA)
2012102400,2012102400,RECOMBINANT HUMAN ACTIVATED PROTEIN C
2012103000,2012103000,FONDAPARINUX
2012103100,2012103100,ROMIPLOSTIM
2012103500,2012103500,EMICIZUMAB
2012103600,2012103600,DAMOCTOCOG ALFA PEGOL
2012103700,2012103700,TUROCTOCOG ALFA PEGOL
2012103900,2012103900,EFANESOCTOCOG ALFA (BIVV001)
2012400400,2012400400,COUMARIN
9200002400,2012400400,COUMARIN
2012400500,2012400500,HEPARIN
2012400501,2012400500,HEPARIN
2012400510,2012400500,HEPARIN
2012400520,2012400500,HEPARIN
2012400521,2012400500,HEPARIN
2012400522,2012400500,HEPARIN
2012400523,2012400500,HEPARIN
2012400530,2012400500,HEPARIN
2012409530,2012400500,HEPARIN
2012409540,2012400500,HEPARIN
2012809200,2012400500,HEPARIN
2012400700,2012400700,PHENINDIONE
2012401000,2012401000,WARFARIN
2012401010,2012401000,WARFARIN
2012401020,2012401000,WARFARIN SODIUM
2012401021,2012401000,WARFARIN SODIUM
2012401040,2012401000,WARFARIN SODIUM
2012491020,2012401000,WARFARIN SODIUM
2012401100,2012401100,SODIUM PENTOSAN POLYSULPHATE
2012401510,2012401510,NADROPARINE
2012401520,2012401520,DALTEPARIN
2012401610,2012401610,ENOXAPARIN
2012401710,2012401710,TINZAPARIN
9902002110,2012401710,TINZAPARIN
2012401800,2012401800,ABCIXIMAB
2012600210,2012600210,CLOPIDOGREL
2012600220,2012600210,CLOPIDOGREL
2012600300,2012600300,TICAGRELOR
2012600400,2012600400,Selexipag
2012600600,2012600600,TREPROSTINIL
2012800110,2012800110,PROTAMINE
2040000200,2040000200,UROKINASE
2040000220,2040000200,UROKINASE
2040000610,2040000610,PLASMINOGEN ACTIVATOR RECOMBINANT HUMAN TISSUE-TYPE A
2100000000,2100000000,INFLUENZA VACCINE
2102100673,2102100673,TIAGABINE
Z102100673,2102100673,TIAGABINE
2300000000,2300000000,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE
2400000000,2400000000,NAFARELIN
2400800591,2400800591,OLMESARTAN
2408005910,2400800591,OLMESARTAN
2404000100,2404000100,CREATINOLFOSFATE (=CREATINOL-O-PHOSPHATE)
2404000310,2404000310,PROPAFENONE
2404000410,2404000410,BOSENTAN
9250006000,2404000410,BOSENTAN
2404000500,2404000500,EPLERENONE
2404100800,2404100800,DIGITOXIN
2404100900,2404100900,DIGOXIN
2404101800,2404101800,OUABAIN
2404200300,2404200300,DISOPYRAMIDE
2404200310,2404200300,DISOPYRAMIDE
2404209310,2404200300,DISOPYRAMIDE
2404200400,2404200400,MEXILETINE
2404200410,2404200400,MEXILETINE
2404200500,2404200500,PRAJMALINE
2404200510,2404200500,PRAJMALINE
2404200600,2404200600,PROCAINAMIDE
2404200610,2404200600,PROCAINAMIDE
2404200700,2404200700,QUINIDINE
2404200710,2404200700,QUINIDINE
2404200720,2404200700,QUINIDINE
2404200725,2404200700,QUINIDINE
2404200730,2404200700,QUINIDINE
2404200740,2404200700,QUINIDINE
2404209720,2404200700,QUINIDINE
2404300200,2404300200,DOBUTAMINE
2404300210,2404300200,DOBUTAMINE
2404309210,2404300200,DOBUTAMINE
2404300700,2404300700,MILRINONE
2404400100,2404400100,NADOLOL
2404400300,2404400300,PROPRANOLOL
2404400310,2404400300,PROPRANOLOL
2406000100,2406000100,BEZAFIBRATE
2406000400,2406000400,CLOFIBRATE
2406000410,2406000400,CLOFIBRATE
2406000500,2406000500,COENZYME A
2406000510,2406000500,COENZYME A
2406000600,2406000600,ETOFIBRATE
2406000700,2406000700,LINOLEIC ACID
2406000781,2406000700,LINOLEIC ACID
2406002100,2406000700,LINOLEIC ACID
2406000800,2406000800,NICOMOL
2406001000,2406001000,PROBUCOL
2406001100,2406001100,SIMFIBRATE
2406001300,2406001300,SOYSTEROL (=ESTEROL)
2406001400,2406001400,THYROXINE
2406001401,2406001400,THYROXINE
2406001410,2406001400,THYROXINE
2406001411,2406001400,THYROXINE
6836400120,2406001400,THYROXINE
2406002000,2406002000,GEMFIBROZIL
2406002300,2406002300,NICERITROL
2406002400,2406002400,FENOFIBRATE
2406002410,2406002400,FENOFIBRATE
2406002500,2406002500,ACIPIMOX
2406002600,2406002600,LOVASTATIN
2406003010,2406003010,FLUVASTATIN
2406003110,2406003110,ATORVASTATIN CALCIUM
2406003120,2406003110,ATORVASTATIN CALCIUM
2406003140,2406003110,ATORVASTATIN CALCIUM
2406003210,2406003210,ROSUVASTATIN
2406003310,2406003310,PITAVASTATIN
2406004500,2406004500,EVOLOCUMAB
2406004600,2406004600,ALIROCUMAB
2408000100,2408000100,AJMALICINE (=RAUBASINE)
2408000200,2408000200,ATENOLOL
2408000300,2408000300,CAPTOPRIL
2408000400,2408000400,CARBIDOPA
2408000450,2408000400,CARBIDOPA
2408000500,2408000500,CLONIDINE
2408000510,2408000500,CLONIDINE
2408000700,2408000700,DIAZOXIDE
2408001000,2408001000,GUANETHIDINE
2408001010,2408001000,GUANETHIDINE
2408001400,2408001400,HYDRALAZINE
2408001410,2408001400,HYDRALAZINE
2408001900,2408001900,METHYLDOPA
2408001903,2408001900,METHYLDOPA
2408001910,2408001900,METHYLDOPA
2408001912,2408001900,METHYLDOPA
2408001950,2408001900,METHYLDOPA
2408001960,2408001900,METHYLDOPA
2408091950,2408001900,METHYLDOPA
2408002100,2408002100,METOPROLOL
2408002110,2408002100,METOPROLOL
2408002120,2408002100,METOPROLOL
2408002200,2408002200,MINOXIDIL
2408002300,2408002300,NITROPRUSSIDE
2408002310,2408002300,NITROPRUSSIDE
2408002315,2408002300,NITROPRUSSIDE
2408002500,2408002500,PRAZOSIN
2408002510,2408002500,PRAZOSIN
2408092510,2408002500,PRAZOSIN
2408002700,2408002700,RAUWOLFIA SERPENTINA
2408002710,2408002700,RAUWOLFIA SERPENTINA
2408002711,2408002700,RAUWOLFIA SERPENTINA
2408002712,2408002700,RAUWOLFIA SERPENTINA
2408002900,2408002900,RESCINNAMINE
2408003000,2408003000,RESERPINE
2408003010,2408003000,RESERPINE
2408003500,2408003500,BUTHIAZIDE
2408004020,2408004020,LOSARTAN
2408005210,2408004020,LOSARTAN
2408004600,2408004600,CILAZAPRIL
2408004700,2408004700,PERINDOPRIL
2408004712,2408004700,PERINDOPRIL
2408004730,2408004700,PERINDOPRIL
9900051900,2408004700,PERINDOPRIL
2408004810,2408004810,FOSINOPRIL
2408004900,2408004900,RAMIPRIL
2408005010,2408005010,ALFUZOSIN
2408005100,2408005100,VALSARTAN
2408005110,2408005110,BUNAZOSIN
2408005120,2408005120,SACUBITRIL/VALSARTAN AS SACUBITRIL VALSARTAN SODIUM SALT COMPLEX
2408005310,2408005310,BRIMONIDINE
2408005410,2408005410,IMIDAPRIL
2408005500,2408005500,CILOSTAZOL
2408005600,2408005600,TELMISARTAN
2408005710,2408005710,CANDESARTAN
2408006110,2408006110,EPROSARTAN
2408007010,2408007010,ALISKIREN
2408007200,2408007200,NEBIVOLOL
2408009000,2408009000,OMIDENEPAG ISOPROPYL
2412000100,2412000100,BAMETHAN
2412000110,2412000100,BAMETHAN
2412000200,2412000200,BENZARONE
2412000300,2412000300,BETAHISTINE
2412000310,2412000300,BETAHISTINE
2412000320,2412000300,BETAHISTINE
2412000400,2412000400,BUFLOMEDIL
2412000410,2412000400,BUFLOMEDIL
2412000500,2412000500,CYCLANDELATE
2412000700,2412000700,DIISOPROPYLAMINE DICHLORACETATE
2412000800,2412000800,ESCIN
2412000803,2412000800,ESCIN
2412000805,2412000800,ESCIN
2412000810,2412000800,ESCIN
2412000852,2412000800,ESCIN
2412000860,2412000800,ESCIN
2412009801,2412000800,ESCIN
2412009810,2412000800,ESCIN
2412000901,2412000901,HORSE-CHESTNUT EXTRACT
0001045000,2412001000,FLUNARIZINE
2412001000,2412001000,FLUNARIZINE
2412001010,2412001000,FLUNARIZINE
2412091010,2412001000,FLUNARIZINE
2412001200,2412001200,HISTAMINE
2412001210,2412001200,HISTAMINE
2412001300,2412001300,ISOXSUPRINE
2412001310,2412001300,ISOXSUPRINE
2412001320,2412001300,ISOXSUPRINE
2412001330,2412001300,ISOXSUPRINE
2412081320,2412001300,ISOXSUPRINE
2412091320,2412001300,ISOXSUPRINE
2412001400,2412001400,NICARDIPINE
2412001410,2412001400,NICARDIPINE
2412001500,2412001500,MIDODRINE
2412001510,2412001500,MIDODRINE
2412001600,2412001600,NICAMETATE
2412001610,2412001600,NICAMETATE
2412001615,2412001600,NICAMETATE
2412001620,2412001600,NICAMETATE
2412001700,2412001700,NICOFURANOSE
2412002100,2412002100,PENTOXIFYLLINE
2412002200,2412002200,PIRIBEDIL
2412002210,2412002200,PIRIBEDIL
2412002300,2412002300,TOLAZOLINE
2412002310,2412002300,TOLAZOLINE
2412003300,2412003300,FELODIPINE
2412003400,2412003400,NICORANDIL
2412003700,2412003700,LACIDIPINE
2412004000,2412004000,AMBRISENTAN
2412004100,2412004100,RIOCIGUAT
2412004200,2412004200,MACITENTAN
2412200400,2412200400,ISOSORBIDE DINITRATE
2412200401,2412200400,ISOSORBIDE DINITRATE
2412200402,2412200400,ISOSORBIDE DINITRATE
2412200480,2412200400,ISOSORBIDE DINITRATE
2412208401,2412200400,ISOSORBIDE DINITRATE
2412208402,2412200400,ISOSORBIDE DINITRATE
0001696000,2412200500,NITROGLYCERIN
2412200500,2412200500,NITROGLYCERIN
2412200501,2412200500,NITROGLYCERIN
2412200502,2412200500,NITROGLYCERIN
2412200580,2412200500,NITROGLYCERIN
2412209510,2412200500,NITROGLYCERIN
2412209580,2412200500,NITROGLYCERIN
1220002100,2412200600,PENTAERYTHRITOL TETRANITRATE (=PENTHROL)
2406000900,2412200600,PENTAERYTHRITOL TETRANITRATE (=PENTHROL)
2412200600,2412200600,PENTAERYTHRITOL TETRANITRATE (=PENTHROL)
2412200610,2412200600,PENTAERYTHRITOL TETRANITRATE (=PENTHROL)
2412200611,2412200600,PENTAERYTHRITOL TETRANITRATE (=PENTHROL)
2412200710,2412200710,CARTEOLOL
2412200406,2412200800,ISOSORBIDE 5-MONONITRATE
2412200800,2412200800,ISOSORBIDE 5-MONONITRATE
2412400110,2412400110,AMIODARONE
2412400300,2412400300,DILTIAZEM
2412400310,2412400300,DILTIAZEM
2412409310,2412400300,DILTIAZEM
2412400400,2412400400,DIPYRIDAMOLE
2412400700,2412400700,HEXOBENDINE
2412400710,2412400700,HEXOBENDINE
2412400900,2412400900,NIFEDIPINE
2412400930,2412400900,NIFEDIPINE (within 24hours Nifedipine released by 30mg )
2412401010,2412401010,OXPRENOLOL
2412401700,2412401700,VERAPAMIL
2412401710,2412401700,VERAPAMIL
2412402100,2412402100,ISRADIPINE
2412402300,2412402300,NIMODIPINE
2412402400,2412402400,NISOLDIPIN
2412403210,2412403210,BENIDIPINE
2413000100,2413000100,prasugrel hydrochloride
2416000200,2416000200,SODIUM TETRADECYL SULFATE
2416000400,2416000400,TRIBENOSIDE
2600000000,2600000000,BUPROPION
9250001110,2600000000,BUPROPION
2800001000,2800001000,RILUZOLE
2803017000,2803017000,STIRIPENTOL
2804001000,2804001000,NITROGEN
2804001500,2804001500,ISOFLURANE
2804001600,2804001600,PROPOFOL
2804001700,2804001700,SEVOFLURANE
2808000100,2808000100,ACETAMINOPHEN
2808000800,2808000800,INDOMETHACIN
2808001100,2808001100,CHLORTHENOXAZIN
2808001900,2808001900,NABUMETONE
2808200200,2808200200,AMINOPYRINE
2808200500,2808200500,ETHOHEPTAZINE
2808200510,2808200500,ETHOHEPTAZINE
2808202100,2808202100,ALLOPYRABITAL
2808202200,2808202600,EPHEDRYL ISOPROPYLANTIPYRINE (=EIA)
2808202600,2808202600,EPHEDRYL ISOPROPYLANTIPYRINE
2808400100,2808400100,ALCLOFENAC
2808400200,2808400200,BENZYDAMINE
2808400210,2808400200,BENZYDAMINE
2808400600,2808400600,FENBUFEN
2808400700,2808400700,KETOPROFEN
2808400710,2808400700,KETOPROFEN
2808401600,2808400700,KETOPROFEN
2808401610,2808400700,KETOPROFEN
2808409710,2808400700,KETOPROFEN
0001039000,2808400900,FLUFENAMIC ACID
0001041000,2808400900,FLUFENAMIC ACID
2808400900,2808400900,FLUFENAMIC ACID
2808400910,2808400900,FLUFENAMIC ACID
2808401000,2808401000,FLURBIPROFEN
2808401100,2808401100,GLAFENINE
2808401300,2808401300,IBUPROFEN
2808401310,2808401300,IBUPROFEN
2808401800,2808401800,MEFENAMIC ACID
2808402000,2808402000,NAPROXEN
2808402010,2808402000,NAPROXEN
2808492010,2808402000,NAPROXEN
2808402500,2808402500,PIROXICAM
2808402700,2808402700,PROXAZOLE
2808402710,2808402700,PROXAZOLE
2808402800,2808402800,SODIUM GUALENATE
2808402900,2808402900,SULINDAC
2808403000,2808403000,TIARAMIDE
2808403010,2808403000,TIARAMIDE
2808493010,2808403000,TIARAMIDE
2808403200,2808403200,TOLMETIN
2808403210,2808403200,TOLMETIN
2808403215,2808403200,TOLMETIN
2808483215,2808403200,TOLMETIN
2808493210,2808403200,TOLMETIN
2808493215,2808403200,TOLMETIN
2808403800,2808403800,AVAPYRAZONE (DIPYRONE)
2808404300,2808404300,ACEMETACIN
2808404700,2808404700,ETODOLAC
2808404720,2808404700,ETODOLAC
2808404800,2808404800,ALMINOPROFEN
2808404900,2808404900,MELOXICAM
9200038100,2808404900,MELOXICAM
2808404910,2808404910,KETOROLAC
2808405100,2808405100,NIMESULIDE
2808405200,2808405200,CELECOXIB
2808405400,2808405400,ACECLOFENAC
2808600500,2808600500,CHOLINE SALICYLATE
2808600700,2808600700,DIFLUNISAL
2808601400,2808601400,SALICYLAMIDE
2808601600,2808601600,SODIUM SALICYLATE
2808601700,2808601700,SALSALATE (=SASAPYRINE)
0000087000,2808691110,ACETYLSALICYLIC ACID
2808600200,2808691110,ACETYLSALICYLIC ACID
2808600300,2808691110,ACETYLSALICYLIC ACID
2808600302,2808691110,ACETYLSALICYLIC ACID
2808601100,2808691110,ACETYLSALICYLIC ACID
2808608200,2808691110,ACETYLSALICYLIC ACID
2808691100,2808691110,ACETYLSALICYLIC ACID
2808691110,2808691110,ACETYLSALICYLIC ACID
2808692200,2808692200,SALICYLATE (CHOLINE MAGNESIUM TRISALICYLATE)
2808800100,2808800100,CODEINE
2808800110,2808800100,CODEINE
2808800120,2808800100,CODEINE
2808800200,2808800200,ETHYLMORPHINE
2808800210,2808800200,ETHYLMORPHINE
2808800300,2808800300,FENTANYL
2808800320,2808800300,FENTANYL
2808809310,2808800300,FENTANYL
2808800500,2808800500,MEPERIDINE
2808800510,2808800500,MEPERIDINE
2808800600,2808800600,MORPHINE
2808800610,2808800600,MORPHINE
2808800620,2808800600,MORPHINE
